title,author,avg_rating,rating_count,popularity_score,text
The Secret of the Indian (Indian in the Cupboard),Lynne Reid Banks,7.777777777777778,9.0,17.90899516773147,The Secret of the Indian (Indian in the Cupboard) Lynne Reid Banks
Robert Frost's Poems,Robert Frost,9.272727272727273,11.0,23.041861661670552,Robert Frost's Poems Robert Frost
Dhampir,Barb Hendee,7.666666666666667,9.0,17.65315237962102,Dhampir Barb Hendee
Drawing Blood,POPPY BRITE,7.454545454545454,11.0,18.52384957114691,Drawing Blood POPPY BRITE
A College of Magics,Caroline Stevermer,8.428571428571429,7.0,17.526721565587188,A College of Magics Caroline Stevermer
The Curious Sofa: A Pornographic Work by Ogdred Weary,Edward Gorey,7.571428571428571,7.0,15.744343101290184,The Curious Sofa: A Pornographic Work by Ogdred Weary Edward Gorey
Tracey Takes on,Tracey Ullman,7.0,5.0,12.542316284596385,Tracey Takes on Tracey Ullman
Dracula (Bantam Classics),BRAM STOKER,8.357142857142858,14.0,22.631562394925613,Dracula (Bantam Classics) BRAM STOKER
The Mysterious West,Tony Hillerman,7.2,5.0,12.900668178441997,The Mysterious West Tony Hillerman
"Death Masks (The Dresden Files, Book 5)",Jim Butcher,9.4,5.0,16.842539010743717,"Death Masks (The Dresden Files, Book 5) Jim Butcher"
"Grave Peril (The Dresden Files, Book 3)",Jim Butcher,7.571428571428571,7.0,15.744343101290184,"Grave Peril (The Dresden Files, Book 3) Jim Butcher"
Getting in Touch With Your Inner Bitch,Elizabeth Hilts,7.0,5.0,12.542316284596385,Getting in Touch With Your Inner Bitch Elizabeth Hilts
Redemption (Angel),Mel Odom,7.2,5.0,12.900668178441997,Redemption (Angel) Mel Odom
Being Peace,Thich Nhat Hanh,8.666666666666666,6.0,16.864554625146045,Being Peace Thich Nhat Hanh
INHERITANCE,Judith Michael,7.2,5.0,12.900668178441997,INHERITANCE Judith Michael
King Lear (The Pelican Shakespeare),William Shakespeare,7.0,6.0,13.621371043387192,King Lear (The Pelican Shakespeare) William Shakespeare
Small Vices,Robert B. Parker,7.363636363636363,11.0,18.29794896662073,Small Vices Robert B. Parker
Anne Frank: The Diary of a Young Girl - The Definitive Edition,Anne Frank,7.625,8.0,16.753837402188672,Anne Frank: The Diary of a Young Girl - The Definitive Edition Anne Frank
The Grave Maurice,Martha Grimes,7.375,8.0,16.20453125785462,The Grave Maurice Martha Grimes
Liberty : A Jake Grafton Novel (A Jake Grafton Novel),Stephen Coonts,7.166666666666667,6.0,13.94568940156308,Liberty : A Jake Grafton Novel (A Jake Grafton Novel) Stephen Coonts
Das grobmaschige Netz.,Hakan Nesser,7.3,10.0,17.504635491428104,Das grobmaschige Netz. Hakan Nesser
Daughters of Copper Woman,Anne Cameron,9.375,8.0,20.59898041252706,Daughters of Copper Woman Anne Cameron
"Annie's Baby: The Diary of Anonymous, a Pregnant Teenager",Anonymous,7.444444444444445,9.0,17.14146680340012,"Annie's Baby: The Diary of Anonymous, a Pregnant Teenager Anonymous"
Relato de un nÃÂ¡ufrago,Gabriel Garcia Marquez,7.733333333333333,15.0,21.441352785320973,Relato de un nÃÂ¡ufrago Gabriel Garcia Marquez
Divine Invasion,Philip K. Dick,9.2,5.0,16.484187116898106,Divine Invasion Philip K. Dick
Out of Sight,T. J. MacGregor,7.6,5.0,13.617371966133216,Out of Sight T. J. MacGregor
Sunset Limited (Dave Robicheaux Mysteries (Paperback)),James Lee Burke,7.888888888888889,9.0,18.164837955841918,Sunset Limited (Dave Robicheaux Mysteries (Paperback)) James Lee Burke
"Changing of the Guard (Net Force, 8)",Steve Perry,7.0,5.0,12.542316284596385,"Changing of the Guard (Net Force, 8) Steve Perry"
Les Piliers de la terre,Ken Follett,8.2,5.0,14.69242764767005,Les Piliers de la terre Ken Follett
Livre Secret Des Fourmis,Werber,8.2,5.0,14.69242764767005,Livre Secret Des Fourmis Werber
La RÃ?ÃÂ©volution des fourmis,Bernard Werber,8.11111111111111,9.0,18.676523532062816,La RÃ?ÃÂ©volution des fourmis Bernard Werber
L'Arbre des possibles et autres histoires,Bernard Werber,7.6,5.0,13.617371966133216,L'Arbre des possibles et autres histoires Bernard Werber
Le Zebre,A. Jardin,6.428571428571429,7.0,13.367838482227516,Le Zebre A. Jardin
Le Scaphandre Et Le Papillon,Jean-Dominique Bauby,7.4,5.0,13.259020072287607,Le Scaphandre Et Le Papillon Jean-Dominique Bauby
The Lady,ANNE MCCAFFREY,7.0,5.0,12.542316284596385,The Lady ANNE MCCAFFREY
The Raven and Other Favorite Poems (Dover Thrift Editions),Edgar Allan Poe,8.25,8.0,18.12710276302381,The Raven and Other Favorite Poems (Dover Thrift Editions) Edgar Allan Poe
Alice in Wonderland (Wordsworth Collection),Lewis Carroll,8.777777777777779,9.0,20.211580260725516,Alice in Wonderland (Wordsworth Collection) Lewis Carroll
Thirty-Nine Steps (Wordsworth Collection),John Buchan,6.714285714285714,7.0,13.961964636993184,Thirty-Nine Steps (Wordsworth Collection) John Buchan
1812 (The American Story),David Nevin,6.4,5.0,11.467260603059552,1812 (The American Story) David Nevin
Tread Softly,Richard Laymon,9.2,5.0,16.484187116898106,Tread Softly Richard Laymon
The Stranger Beside Me: The Twentieth Anniversary Edition,Ann Rule,9.0,6.0,17.51319134149782,The Stranger Beside Me: The Twentieth Anniversary Edition Ann Rule
Spider (Vintage Contemporaries),Patrick McGrath,9.4,5.0,16.842539010743717,Spider (Vintage Contemporaries) Patrick McGrath
The Demon Awakens (DemonWars),R. A. Salvatore,8.333333333333334,6.0,16.215917908794278,The Demon Awakens (DemonWars) R. A. Salvatore
"God Bless You, Dr. Kevorkian",Kurt Vonnegut,8.125,8.0,17.852449690856783,"God Bless You, Dr. Kevorkian Kurt Vonnegut"
Stitch 'N Bitch: The Knitter's Handbook,Debbie Stoller,9.6,5.0,17.200890904589325,Stitch 'N Bitch: The Knitter's Handbook Debbie Stoller
El Coronel No Tiene Quien Le Escriba,Gabriel Garcia Marquez,7.8,5.0,13.975723859978828,El Coronel No Tiene Quien Le Escriba Gabriel Garcia Marquez
Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium,Carl Sagan,7.166666666666667,6.0,13.94568940156308,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium Carl Sagan
Persuasion (Dover Thrift Editions),Jane Austen,8.333333333333334,6.0,16.215917908794278,Persuasion (Dover Thrift Editions) Jane Austen
Turbo-taal: Van socio-babble tot yuppie-speak,Jan Kuitenbrouwer,6.2,5.0,11.10890870921394,Turbo-taal: Van socio-babble tot yuppie-speak Jan Kuitenbrouwer
Jane Eyre (Oxford World's Classics),Charlotte Bronte,8.6,5.0,15.409131435361273,Jane Eyre (Oxford World's Classics) Charlotte Bronte
Sofies Welt. Ein Roman Ã?ÃÂ¼ber die Geschichte der Philosophie. ( Ab 14 J.).,Jostein Gaarder,8.11111111111111,9.0,18.676523532062816,Sofies Welt. Ein Roman Ã?ÃÂ¼ber die Geschichte der Philosophie. ( Ab 14 J.). Jostein Gaarder
Garzanti - Gli Elefanti: La Famiglia Winshaw,J Coe,7.777777777777778,9.0,17.90899516773147,Garzanti - Gli Elefanti: La Famiglia Winshaw J Coe
The Druids,Peter Berresford Ellis,7.0,5.0,12.542316284596385,The Druids Peter Berresford Ellis
The Only Astrology Book You'll Ever Need,Joanna Martine Woolfolk,8.428571428571429,7.0,17.526721565587188,The Only Astrology Book You'll Ever Need Joanna Martine Woolfolk
Everyday Magic: Spells & Rituals for Modern Living,Dorothy Morrison,7.4,5.0,13.259020072287607,Everyday Magic: Spells & Rituals for Modern Living Dorothy Morrison
Bill Bryson African Diary,Bill Bryson,7.666666666666667,12.0,19.66461174053845,Bill Bryson African Diary Bill Bryson
The Spartan,Valerio Massimo Manfredi,6.714285714285714,7.0,13.961964636993184,The Spartan Valerio Massimo Manfredi
Imzadi (Star Trek: The Next Generation),Peter David,7.636363636363637,11.0,18.975650780199278,Imzadi (Star Trek: The Next Generation) Peter David
Justice: A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Hardcover)),Faye Kellerman,6.2,5.0,11.10890870921394,Justice: A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Hardcover)) Faye Kellerman
Judiths Liebe (Diogenes Taschenbuch),Meir Shalev,8.666666666666666,6.0,16.864554625146045,Judiths Liebe (Diogenes Taschenbuch) Meir Shalev
Hollywood Divorces (Ay Adult - Collins),Jackie Collins,7.833333333333333,6.0,15.24296283426662,Hollywood Divorces (Ay Adult - Collins) Jackie Collins
Per Anhalter Durch Due Galaxis,Adams,8.6,5.0,15.409131435361273,Per Anhalter Durch Due Galaxis Adams
Slightly Married (Get Connected Romances),Mary Balogh,7.666666666666667,9.0,17.65315237962102,Slightly Married (Get Connected Romances) Mary Balogh
Denn am Sabbat sollst du ruhen. Roman.,Batya Gur,6.0,5.0,10.75055681536833,Denn am Sabbat sollst du ruhen. Roman. Batya Gur
The Science Fiction Hall of Fame: The Greatest Science Fiction Stories of All Time (Science Fiction Hall of Fame),Robert Silverberg,8.0,6.0,15.567281192442506,The Science Fiction Hall of Fame: The Greatest Science Fiction Stories of All Time (Science Fiction Hall of Fame) Robert Silverberg
Cowboy Feng's Space Bar and Grille,Steven Brust,6.4,5.0,11.467260603059552,Cowboy Feng's Space Bar and Grille Steven Brust
The BOOK OF VIRTUES,William J. Bennett,9.428571428571429,7.0,19.606163107267022,The BOOK OF VIRTUES William J. Bennett
"The Sinister Pig (Hillerman, Tony)",Tony Hillerman,7.4375,16.0,21.072024246418106,"The Sinister Pig (Hillerman, Tony) Tony Hillerman"
Destiny Unleashed,Sherryl Woods,8.4,5.0,15.050779541515663,Destiny Unleashed Sherryl Woods
Sputnik Sweetheart: A Novel,Haruki Murakami,7.6,5.0,13.617371966133216,Sputnik Sweetheart: A Novel Haruki Murakami
A Personal Matter,Kenzaburo OÃÂ«,6.5,6.0,12.648415968859537,A Personal Matter Kenzaburo OÃÂ«
Tokyo Suckerpunch : A Billy Chaka Adventure,Isaac Adamson,7.833333333333333,6.0,15.24296283426662,Tokyo Suckerpunch : A Billy Chaka Adventure Isaac Adamson
Lemony Snicket: The Unauthorized Autobiography,Lemony Snicket,8.1,10.0,19.4229517096668,Lemony Snicket: The Unauthorized Autobiography Lemony Snicket
Samaritan,RICHARD PRICE,7.666666666666667,6.0,14.918644476090735,Samaritan RICHARD PRICE
The House of Gentle Men : A Novel,Kathy Hepinstall,7.083333333333333,12.0,18.16839128201922,The House of Gentle Men : A Novel Kathy Hepinstall
The Dark Crystal,A. C. H. Smith,6.4,5.0,11.467260603059552,The Dark Crystal A. C. H. Smith
Great Expectations (Signet Classics (Paperback)),Charles Dickens,5.333333333333333,6.0,10.378187461628336,Great Expectations (Signet Classics (Paperback)) Charles Dickens
Dubliners (Twentieth-Century Classics),James Joyce,7.8,5.0,13.975723859978828,Dubliners (Twentieth-Century Classics) James Joyce
Ember from the Sun,Mark Canter,8.2,5.0,14.69242764767005,Ember from the Sun Mark Canter
Higher Authority,Stephen White,7.5,8.0,16.479184330021646,Higher Authority Stephen White
The KAISHO,Eric Lustbader,5.833333333333333,6.0,11.351142536155994,The KAISHO Eric Lustbader
Ship of Fools,Richard Paul Russo,6.666666666666667,6.0,12.972734327035422,Ship of Fools Richard Paul Russo
Dilbert: A Book of Postcards,Scott Adams,9.923076923076923,13.0,26.18756888618218,Dilbert: A Book of Postcards Scott Adams
"People of the Lightning (The First North Americans series, Book 7)",Kathleen O'Neal Gear,6.571428571428571,7.0,13.664901559610348,"People of the Lightning (The First North Americans series, Book 7) Kathleen O'Neal Gear"
"KÃ?ÃÂ¼sschen, KÃ?ÃÂ¼sschen.",Roald Dahl,7.6,5.0,13.617371966133216,"KÃ?ÃÂ¼sschen, KÃ?ÃÂ¼sschen. Roald Dahl"
Moving Mars,Greg Bear,7.714285714285714,7.0,16.041406178673018,Moving Mars Greg Bear
The Road Ahead (CD ROM included),Bill Gates,5.714285714285714,7.0,11.882523095313347,The Road Ahead (CD ROM included) Bill Gates
After Twilight,Amanda Ashley,8.272727272727273,11.0,20.55695501188255,After Twilight Amanda Ashley
Mine to Take (Futuristic Romance),Dara Joy,9.181818181818182,11.0,22.815961057144367,Mine to Take (Futuristic Romance) Dara Joy
The Power of Myth,Joseph Campbell,8.875,8.0,19.500368123858948,The Power of Myth Joseph Campbell
Harry Potter et la chambre des secrets,J. K. Rowling,9.5,6.0,18.486146416025477,Harry Potter et la chambre des secrets J. K. Rowling
Harry Potter a l'ecole des sorciers,J. K. Rowling,9.0,5.0,16.125835223052494,Harry Potter a l'ecole des sorciers J. K. Rowling
The Twenty-One Balloons,William Pene du Bois,9.6,5.0,17.200890904589325,The Twenty-One Balloons William Pene du Bois
The Practical Guide to Practically Everything,Peter Bernstein,5.8,5.0,10.392204921522719,The Practical Guide to Practically Everything Peter Bernstein
Weekend (Point),Christopher Pike,7.875,8.0,17.30314354652273,Weekend (Point) Christopher Pike
The Renegades of Pern (Dragonriders of Pern (Paperback)),Anne McCaffrey,7.578947368421052,19.0,22.704497231146036,The Renegades of Pern (Dragonriders of Pern (Paperback)) Anne McCaffrey
Dragonriders of Pern (Pern),Anne McCaffrey,7.8,5.0,13.975723859978828,Dragonriders of Pern (Pern) Anne McCaffrey
The Masterharper of Pern (Dragonriders of Pern (Hardcover)),Anne McCaffrey,8.5,6.0,16.54023626697016,The Masterharper of Pern (Dragonriders of Pern (Hardcover)) Anne McCaffrey
The Two Towers (Lord of the Rings (Paperback)),J. R. R. Tolkien,9.142857142857142,7.0,19.012036952501354,The Two Towers (Lord of the Rings (Paperback)) J. R. R. Tolkien
IF THERE BE THORNS (Dollanger Saga (Paperback)),V.C. Andrews,8.0,5.0,14.33407575382444,IF THERE BE THORNS (Dollanger Saga (Paperback)) V.C. Andrews
Hotel Transylvania,Chelsea Quinn Yarbro,7.2,5.0,12.900668178441997,Hotel Transylvania Chelsea Quinn Yarbro
Death Be Not Proud: A Memoir,John Gunther,7.8,5.0,13.975723859978828,Death Be Not Proud: A Memoir John Gunther
"Schoolgirls: Young Women, Self-Esteem, and the Confidence Gap",Peggy Orenstein,7.2,5.0,12.900668178441997,"Schoolgirls: Young Women, Self-Esteem, and the Confidence Gap Peggy Orenstein"
Cunningham's Encyclopedia of Magical Herbs (Llewellyn's Sourcebook Series),Scott Cunningham,7.857142857142857,7.0,16.338469256055852,Cunningham's Encyclopedia of Magical Herbs (Llewellyn's Sourcebook Series) Scott Cunningham
"Dark Journey (Star Wars: The New Jedi Order, Book 10)",ELAINE CUNNINGHAM,6.833333333333333,6.0,13.297052685211307,"Dark Journey (Star Wars: The New Jedi Order, Book 10) ELAINE CUNNINGHAM"
Clive Barker's Books of Blood (Clive Barker's Books of Blood),Clive Barker,7.333333333333333,6.0,14.270007759738963,Clive Barker's Books of Blood (Clive Barker's Books of Blood) Clive Barker
Making Faces,Kevyn Aucoin,9.4,5.0,16.842539010743717,Making Faces Kevyn Aucoin
Making Faces,Kevyn Aucoin,9.285714285714286,7.0,19.309100029884192,Making Faces Kevyn Aucoin
Are You the One for Me?: Knowing Who's Right and Avoiding Who's Wrong,Barbara De Angelis,7.2,5.0,12.900668178441997,Are You the One for Me?: Knowing Who's Right and Avoiding Who's Wrong Barbara De Angelis
"The Read-Aloud Handbook (Read-Aloud Handbook, 5th ed)",Jim Trelease,8.6,5.0,15.409131435361273,"The Read-Aloud Handbook (Read-Aloud Handbook, 5th ed) Jim Trelease"
"\""Girls' Night Out\""/\""Boys' Night In\""",Chris Manby,7.0,8.0,15.380572041353537,"\""Girls' Night Out\""/\""Boys' Night In\"" Chris Manby"
Undone,Michael Kimball,7.4,5.0,13.259020072287607,Undone Michael Kimball
Rilla of Ingleside (Anne of Green Gables Novels (Paperback)),L. M. Montgomery,8.8,15.0,24.398780755710074,Rilla of Ingleside (Anne of Green Gables Novels (Paperback)) L. M. Montgomery
Congo -Canc,Michael Crichton,6.444444444444445,9.0,14.838881710406074,Congo -Canc Michael Crichton
What's So Amazing About Grace?,Philip Yancey,8.285714285714286,7.0,17.229658488204354,What's So Amazing About Grace? Philip Yancey
The Narrows: A Novel,Michael Connelly,8.421052631578947,19.0,25.227219145717818,The Narrows: A Novel Michael Connelly
The Grub-and-Stakers Quilt a Bee,Alisa Craig,7.6,5.0,13.617371966133216,The Grub-and-Stakers Quilt a Bee Alisa Craig
D Amore E Ombra,Isabel Allende,6.2727272727272725,11.0,15.587141712306547,D Amore E Ombra Isabel Allende
Aberystwyth Mon Amour,Malcolm Pryce,7.4,5.0,13.259020072287607,Aberystwyth Mon Amour Malcolm Pryce
The Templar Treasure (Adept),Katherine Kurtz,8.2,5.0,14.69242764767005,The Templar Treasure (Adept) Katherine Kurtz
The Lodge of the Lynx (Adept),Katherine Kurtz,7.666666666666667,6.0,14.918644476090735,The Lodge of the Lynx (Adept) Katherine Kurtz
Die Pfeiler der Macht.,Ken Follett,7.833333333333333,6.0,15.24296283426662,Die Pfeiler der Macht. Ken Follett
The Hanged Man's Song,John Sandford,7.333333333333333,9.0,16.885624015289668,The Hanged Man's Song John Sandford
My American Journey,Colin L. Powell,8.166666666666666,6.0,15.89159955061839,My American Journey Colin L. Powell
WAY THINGS OUGHT TO BE,Rush Limbaugh,6.3,10.0,15.106740218629735,WAY THINGS OUGHT TO BE Rush Limbaugh
We Are Not Forgotten: George Anderson's Messages of Love and Hope from the Other Side,Joel Martin,8.2,5.0,14.69242764767005,We Are Not Forgotten: George Anderson's Messages of Love and Hope from the Other Side Joel Martin
Red Dwarf: Infinity Welcomes Careful Drivers,Grant Naylor,8.727272727272727,11.0,21.686458034513457,Red Dwarf: Infinity Welcomes Careful Drivers Grant Naylor
Breakthrough,R. J. Pineiro,6.4,5.0,11.467260603059552,Breakthrough R. J. Pineiro
Shanghai Baby,Zhou Wei Hui,7.4,5.0,13.259020072287607,Shanghai Baby Zhou Wei Hui
Random Hearts,Warren Adler,6.333333333333333,6.0,12.32409761068365,Random Hearts Warren Adler
The Valentine Legacy,Catherine Coulter,7.428571428571429,7.0,15.447280023907352,The Valentine Legacy Catherine Coulter
The Judas Goat,Robert B. Parker,7.75,8.0,17.028490474355703,The Judas Goat Robert B. Parker
Little Women (Bantam Classics),Louisa May Alcott,9.0,6.0,17.51319134149782,Little Women (Bantam Classics) Louisa May Alcott
Still Waters,Jennifer Lauck,8.153846153846153,13.0,21.518467456862876,Still Waters Jennifer Lauck
Die Bruderschaft,John Grisham,7.5,8.0,16.479184330021646,Die Bruderschaft John Grisham
The Winter of Our Discontent (Penguin Twentieth-Century Classics),John Steinbeck,8.181818181818182,11.0,20.331054407356365,The Winter of Our Discontent (Penguin Twentieth-Century Classics) John Steinbeck
Just One Kiss,Samantha James,8.0,5.0,14.33407575382444,Just One Kiss Samantha James
Rhapsody : Child of Blood,Elizabeth Haydon,8.333333333333334,9.0,19.18820910828372,Rhapsody : Child of Blood Elizabeth Haydon
MINE : MINE,Robert McCammon,7.416666666666667,12.0,19.023374401173065,MINE : MINE Robert McCammon
PERFUME : PERFUME,Patrick Suskind,7.916666666666667,12.0,20.305849079903833,PERFUME : PERFUME Patrick Suskind
The Black Book,Ian Rankin,7.8,5.0,13.975723859978828,The Black Book Ian Rankin
Hot Shot,Susan Elizabeth Phillips,7.166666666666667,6.0,13.94568940156308,Hot Shot Susan Elizabeth Phillips
Man's Search for Meaning: An Introduction to Logotherapy,Viktor E. Frankl,9.142857142857142,7.0,19.012036952501354,Man's Search for Meaning: An Introduction to Logotherapy Viktor E. Frankl
Devil's Claw: A Joanna Brady Mystery,J.A. Jance,8.571428571428571,7.0,17.82378464297002,Devil's Claw: A Joanna Brady Mystery J.A. Jance
Into the Forest,Hegland Jean,7.428571428571429,7.0,15.447280023907352,Into the Forest Hegland Jean
The Embrace : A True Vampire Story,Aphrodite Jones,6.4,5.0,11.467260603059552,The Embrace : A True Vampire Story Aphrodite Jones
Liberty Falling (Anna Pigeon Mysteries (Hardcover)),Nevada Barr,7.4,5.0,13.259020072287607,Liberty Falling (Anna Pigeon Mysteries (Hardcover)) Nevada Barr
Winter of the Wolf Moon (An Alex McKnight Novel),Steve Hamilton,7.5,6.0,14.59432611791485,Winter of the Wolf Moon (An Alex McKnight Novel) Steve Hamilton
Silent Night,J. D. Robb,8.25,8.0,18.12710276302381,Silent Night J. D. Robb
Touch,Elmore Leonard,6.571428571428571,7.0,13.664901559610348,Touch Elmore Leonard
Lightning,Dean Koontz,8.38888888888889,18.0,24.700571436340695,Lightning Dean Koontz
Changing Places,David Lodge,8.266666666666667,15.0,22.920066770515525,Changing Places David Lodge
Gallows Hill (Laurel-Leaf Books),LOIS DUNCAN,7.25,8.0,15.929878185687592,Gallows Hill (Laurel-Leaf Books) LOIS DUNCAN
The Seven Sisters,Margaret Drabble,6.4,5.0,11.467260603059552,The Seven Sisters Margaret Drabble
Vietnam: A History,Stanley Karnow,6.8,5.0,12.183964390750774,Vietnam: A History Stanley Karnow
The Terra-Cotta Dog: An Inspector Montalbano Mystery,Andrea Camilleri,6.2,5.0,11.10890870921394,The Terra-Cotta Dog: An Inspector Montalbano Mystery Andrea Camilleri
Wyrd Sisters (Discworld Novels (Paperback)),Terry Pratchett,8.625,8.0,18.951061979524894,Wyrd Sisters (Discworld Novels (Paperback)) Terry Pratchett
"The Vampire Armand: The Vampire Chronicles (Rice, Anne, Vampire Chronicles.)",Anne Rice,7.125,8.0,15.655225113520565,"The Vampire Armand: The Vampire Chronicles (Rice, Anne, Vampire Chronicles.) Anne Rice"
A Pirate Looks At Fifty,Jimmy Buffett,7.285714285714286,7.0,15.150216946524518,A Pirate Looks At Fifty Jimmy Buffett
The Scar,CHINA MIEVILLE,8.4,5.0,15.050779541515663,The Scar CHINA MIEVILLE
Die BrÃ?ÃÂ¼cken der Freiheit.,Ken Follett,7.125,8.0,15.655225113520565,Die BrÃ?ÃÂ¼cken der Freiheit. Ken Follett
The Hiding Place: A Novel,Trezza Azzopardi,8.285714285714286,7.0,17.229658488204354,The Hiding Place: A Novel Trezza Azzopardi
Un aller simple: Roman,Didier van Cauwelaert,9.2,5.0,16.484187116898106,Un aller simple: Roman Didier van Cauwelaert
Les Combustibles,AmÃ?ÃÂ©lie Nothomb,7.142857142857143,7.0,14.853153869141686,Les Combustibles AmÃ?ÃÂ©lie Nothomb
Artificios,Jorge Luis Borges,7.8,5.0,13.975723859978828,Artificios Jorge Luis Borges
New Orleans Legacy,Alexandra Ripley,6.4,5.0,11.467260603059552,New Orleans Legacy Alexandra Ripley
Dracula (World's Classics),Bram Stoker,7.6,5.0,13.617371966133216,Dracula (World's Classics) Bram Stoker
The Grey King (The Dark is Rising Sequence),Cooper Susan,8.571428571428571,7.0,17.82378464297002,The Grey King (The Dark is Rising Sequence) Cooper Susan
M.Y.T.H. Inc. Link,Robert Asprin,8.6,5.0,15.409131435361273,M.Y.T.H. Inc. Link Robert Asprin
"Swim With the Sharks: Without Being Eaten Alive : Outsell, Outmanage, Outmotivate, and Outnegotiate Your Competition",Harvey Mackay,6.666666666666667,6.0,12.972734327035422,"Swim With the Sharks: Without Being Eaten Alive : Outsell, Outmanage, Outmotivate, and Outnegotiate Your Competition Harvey Mackay"
"Lisa, Bright and Dark: A Novel (Novel)",John Neufeld,6.2,5.0,11.10890870921394,"Lisa, Bright and Dark: A Novel (Novel) John Neufeld"
Just Killing Time,Derek Van Arman,6.6,5.0,11.825612496905162,Just Killing Time Derek Van Arman
It (R),Stephen King,8.6,5.0,15.409131435361273,It (R) Stephen King
Walden Two (Trade Book),B. F. Skinner,7.25,8.0,15.929878185687592,Walden Two (Trade Book) B. F. Skinner
Just a Rainy Day (Golden Little Look-Look Book),MERCER MAYER,8.6,5.0,15.409131435361273,Just a Rainy Day (Golden Little Look-Look Book) MERCER MAYER
"Junie B. Jones and  Some Sneaky Peeky Spying (Junie B. Jones 4, paper)",Barbara Park,8.333333333333334,6.0,16.215917908794278,"Junie B. Jones and  Some Sneaky Peeky Spying (Junie B. Jones 4, paper) Barbara Park"
Christmas Carol: And Other Christmas Stories (Signet Classic),Charles Dickens,9.0,6.0,17.51319134149782,Christmas Carol: And Other Christmas Stories (Signet Classic) Charles Dickens
The Quest for Saint Camber (Quest for Saint Camber),Katherine Kurtz,8.0,5.0,14.33407575382444,The Quest for Saint Camber (Quest for Saint Camber) Katherine Kurtz
"Sea of Silver Light (Otherland, Book 4)",Tad Williams,8.0,5.0,14.33407575382444,"Sea of Silver Light (Otherland, Book 4) Tad Williams"
Midshipman's Hope (Traveller's Bookshelf),David Feintuch,8.2,5.0,14.69242764767005,Midshipman's Hope (Traveller's Bookshelf) David Feintuch
A 3: Sign of the Unicorn (Amber Novels (Paperback)),Roger Zelazny,6.8,5.0,12.183964390750774,A 3: Sign of the Unicorn (Amber Novels (Paperback)) Roger Zelazny
Myth-Nomers and Im-Pervections (Myth-Nomers & Im-Pervections),Robert Asprin,7.142857142857143,7.0,14.853153869141686,Myth-Nomers and Im-Pervections (Myth-Nomers & Im-Pervections) Robert Asprin
Myth Conceptions (Myth Books),Robert Asprin,8.2,5.0,14.69242764767005,Myth Conceptions (Myth Books) Robert Asprin
Out of Phaze (Apprentice Adept (Paperback)),Piers Anthony,7.8,5.0,13.975723859978828,Out of Phaze (Apprentice Adept (Paperback)) Piers Anthony
Little Myth Marker,Robert Asprin,7.6,5.0,13.617371966133216,Little Myth Marker Robert Asprin
"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, Book 3)",Tad Williams,8.625,8.0,18.951061979524894,"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, Book 3) Tad Williams"
Secrets About Men Every Woman Should Know,Barbara Deangelis,5.333333333333333,6.0,10.378187461628336,Secrets About Men Every Woman Should Know Barbara Deangelis
Wounded Land Covenant 1 (Wounded Land),Stephen R Donaldson,7.333333333333333,6.0,14.270007759738963,Wounded Land Covenant 1 (Wounded Land) Stephen R Donaldson
"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2)",Tad Williams,8.545454545454545,11.0,21.234656825461094,"Stone of Farewell (Memory, Sorrow, and Thorn, Book 2) Tad Williams"
Magician : Master (Bantam Spectra Book),Raymond E. Feist,7.8,5.0,13.975723859978828,Magician : Master (Bantam Spectra Book) Raymond E. Feist
Ordinary Love and Good Will,Jane Smiley,8.0,7.0,16.635532333438686,Ordinary Love and Good Will Jane Smiley
Night of the Mary Kay Commandos Featuring Smell O-Toons,Berke Breathed,8.333333333333334,15.0,23.104906018664845,Night of the Mary Kay Commandos Featuring Smell O-Toons Berke Breathed
Emperor Mage (Immortals (Paperback)),TAMORA PIERCE,8.8,5.0,15.767483329206884,Emperor Mage (Immortals (Paperback)) TAMORA PIERCE
Miss Julia Speaks Her Mind: A Novel,Ann B. Ross,8.0,13.0,21.112458636922067,Miss Julia Speaks Her Mind: A Novel Ann B. Ross
Three Men in a Boat: To Say Nothing of the Dog!,Jerome Klapka Jerome,8.538461538461538,13.0,22.533489506714897,Three Men in a Boat: To Say Nothing of the Dog! Jerome Klapka Jerome
The Plot Thickens,Mary Higgins Clark,8.555555555555555,9.0,19.699894684504613,The Plot Thickens Mary Higgins Clark
A Rumor of War,Philip Caputo,8.857142857142858,7.0,18.41791079773569,A Rumor of War Philip Caputo
Eager to Please,Julie Parsons,6.6,5.0,11.825612496905162,Eager to Please Julie Parsons
Leprechauns (Hallmark Entertainment Books),Craig Shaw Gardner,7.0,5.0,12.542316284596385,Leprechauns (Hallmark Entertainment Books) Craig Shaw Gardner
Meineid: Roman,Petra Hammesfahr,6.6,5.0,11.825612496905162,Meineid: Roman Petra Hammesfahr
Lovers & Gamblers,Jackie Collins,8.666666666666666,6.0,16.864554625146045,Lovers & Gamblers Jackie Collins
